matched_city,century,domain_level1,city_lat,city_lon,count
Venezia,1300.0,Culture,45.438999,12.327,9
Venezia,1400.0,Culture,45.438999,12.327,44
Venezia,1500.0,Culture,45.438999,12.327,78
Venezia,1600.0,Culture,45.438999,12.327,136
Venezia,1700.0,Culture,45.438999,12.327,154
Venezia,1800.0,Culture,45.438999,12.327,156
Vercelli,1400.0,Culture,45.317001,8.4169998,4
Vercelli,1500.0,Culture,45.317001,8.4169998,2
Vercelli,1600.0,Culture,45.317001,8.4169998,2
Vercelli,1700.0,Culture,45.317001,8.4169998,7
Vercelli,1800.0,Culture,45.317001,8.4169998,28
Verona,1200.0,Culture,45.450001,11.0,2
Verona,1300.0,Culture,45.450001,11.0,6
Verona,1400.0,Culture,45.450001,11.0,33
Verona,1500.0,Culture,45.450001,11.0,49
Verona,1600.0,Culture,45.450001,11.0,39
Verona,1700.0,Culture,45.450001,11.0,64
Verona,1800.0,Culture,45.450001,11.0,113
Versailles,1600.0,Culture,48.799999,2.1329999,8
Versailles,1700.0,Culture,48.799999,2.1329999,76
Versailles,1800.0,Culture,48.799999,2.1329999,126
Verviers,1500.0,Culture,50.583,5.8670001,2
Verviers,1600.0,Culture,50.583,5.8670001,2
Verviers,1700.0,Culture,50.583,5.8670001,7
Verviers,1800.0,Culture,50.583,5.8670001,55
Vicenza,1200.0,Culture,45.549999,11.55,2
Vicenza,1300.0,Culture,45.549999,11.55,2
Vicenza,1400.0,Culture,45.549999,11.55,18
Vicenza,1500.0,Culture,45.549999,11.55,15
Vicenza,1600.0,Culture,45.549999,11.55,15
Vicenza,1700.0,Culture,45.549999,11.55,15
Vicenza,1800.0,Culture,45.549999,11.55,49
Vich,1300.0,Culture,41.932999,2.25,1
Vich,1500.0,Culture,41.932999,2.25,1
Vich,1600.0,Culture,41.932999,2.25,4
Vich,1700.0,Culture,41.932999,2.25,8
Vich,1800.0,Culture,41.932999,2.25,20
"Vidin (Banonia, Bononia)",1800.0,Culture,43.983002,22.867001,6
Vienne,1600.0,Culture,45.516998,4.8670001,5
Vienne,1700.0,Culture,45.516998,4.8670001,6
Vienne,1800.0,Culture,45.516998,4.8670001,33
Vigevano,1200.0,Culture,45.317001,8.8500004,1
Vigevano,1400.0,Culture,45.317001,8.8500004,3
Vigevano,1500.0,Culture,45.317001,8.8500004,2
Vigevano,1600.0,Culture,45.317001,8.8500004,1
Vigevano,1700.0,Culture,45.317001,8.8500004,1
Vigevano,1800.0,Culture,45.317001,8.8500004,24
Villanueva-de-la-Serena,1400.0,Culture,38.966999,-5.8000002,1
Villanueva-de-la-Serena,1600.0,Culture,38.966999,-5.8000002,1
Villanueva-de-la-Serena,1700.0,Culture,38.966999,-5.8000002,1
Villanueva-de-la-Serena,1800.0,Culture,38.966999,-5.8000002,6
Villefranche-de-Rouergue,1200.0,Culture,44.349998,2.05,2
Villefranche-de-Rouergue,1500.0,Culture,44.349998,2.05,1
Villefranche-de-Rouergue,1700.0,Culture,44.349998,2.05,6
Villefranche-de-Rouergue,1800.0,Culture,44.349998,2.05,16
Villeneuve,1700.0,Culture,44.419998,0.72000003,2
Villeneuve,1800.0,Culture,44.419998,0.72000003,26
Vinaroz,1600.0,Culture,40.466999,0.48300001,3
Vinaroz,1800.0,Culture,40.466999,0.48300001,5
Viterbo,1300.0,Culture,42.417,12.1,1
Viterbo,1400.0,Culture,42.417,12.1,4
Viterbo,1500.0,Culture,42.417,12.1,13
Viterbo,1600.0,Culture,42.417,12.1,5
Viterbo,1700.0,Culture,42.417,12.1,5
Viterbo,1800.0,Culture,42.417,12.1,23
Vitoria,1800.0,Culture,36.950001,14.533,1
Voskopoje (Moskopolje),1700.0,Culture,40.632999,20.583,1
Voskopoje (Moskopolje),1800.0,Culture,40.632999,20.583,14
Vrsac,1700.0,Culture,45.119999,21.299999,1
Vrsac,1800.0,Culture,45.119999,21.299999,24
Wakefield,1700.0,Culture,53.68,-1.493,6
Wakefield,1800.0,Culture,53.68,-1.493,21
Walsall,1600.0,Culture,52.584,-1.978,1
Walsall,1700.0,Culture,52.584,-1.978,10
Walsall,1800.0,Culture,52.584,-1.978,42
Warrington,1500.0,Culture,53.391998,-2.5940001,4
Warrington,1600.0,Culture,53.391998,-2.5940001,1
Warrington,1700.0,Culture,53.391998,-2.5940001,4
Warrington,1800.0,Culture,53.391998,-2.5940001,25
Warszawa (Warschau),1500.0,Culture,52.25,21.0,1
Warszawa (Warschau),1600.0,Culture,52.25,21.0,4
Warszawa (Warschau),1700.0,Culture,52.25,21.0,46
Warszawa (Warschau),1800.0,Culture,52.25,21.0,359
Waterford,1700.0,Culture,52.257999,-7.112,7
Waterford,1800.0,Culture,52.257999,-7.112,17
Wexford,1700.0,Culture,52.334,-6.4580002,5
Wexford,1800.0,Culture,52.334,-6.4580002,12
Wien (Vienna),1300.0,Culture,48.200001,16.367001,2
Wien (Vienna),1500.0,Culture,48.200001,16.367001,5
Wien (Vienna),1600.0,Culture,48.200001,16.367001,29
Wien (Vienna),1700.0,Culture,48.200001,16.367001,333
Wien (Vienna),1800.0,Culture,48.200001,16.367001,2381
Wigan,1700.0,Culture,53.543999,-2.6259999,2
Wigan,1800.0,Culture,53.543999,-2.6259999,10
Winchester,1500.0,Culture,51.062,-1.308,6
Winchester,1600.0,Culture,51.062,-1.308,8
Winchester,1700.0,Culture,51.062,-1.308,15
Winchester,1800.0,Culture,51.062,-1.308,64
Wolverhampton,1500.0,Culture,52.584,-2.125,1
Wolverhampton,1600.0,Culture,52.584,-2.125,2
Wolverhampton,1700.0,Culture,52.584,-2.125,1
Wolverhampton,1800.0,Culture,52.584,-2.125,31
Woolwich,1500.0,Culture,51.48,0.079999998,1
Woolwich,1600.0,Culture,51.48,0.079999998,1
Woolwich,1700.0,Culture,51.48,0.079999998,8
Woolwich,1800.0,Culture,51.48,0.079999998,56
Worcester,1400.0,Culture,52.196999,-2.2119999,1
Worcester,1500.0,Culture,52.196999,-2.2119999,7
Worcester,1600.0,Culture,52.196999,-2.2119999,9
Worcester,1700.0,Culture,52.196999,-2.2119999,21
Worcester,1800.0,Culture,52.196999,-2.2119999,91
Worms,1200.0,Culture,49.636002,8.3599997,1
Worms,1400.0,Culture,49.636002,8.3599997,4
Worms,1500.0,Culture,49.636002,8.3599997,3
Worms,1600.0,Culture,49.636002,8.3599997,5
Worms,1700.0,Culture,49.636002,8.3599997,19
Worms,1800.0,Culture,49.636002,8.3599997,99
Wroclaw (Breslau),1400.0,Culture,51.099998,17.033001,3
Wroclaw (Breslau),1500.0,Culture,51.099998,17.033001,17
Wroclaw (Breslau),1600.0,Culture,51.099998,17.033001,33
Wroclaw (Breslau),1700.0,Culture,51.099998,17.033001,71
Wroclaw (Breslau),1800.0,Culture,51.099998,17.033001,392
Wuerzburg,1200.0,Culture,49.797001,9.9490004,3
Wuerzburg,1400.0,Culture,49.797001,9.9490004,7
Wuerzburg,1500.0,Culture,49.797001,9.9490004,6
Wuerzburg,1600.0,Culture,49.797001,9.9490004,21
Wuerzburg,1700.0,Culture,49.797001,9.9490004,47
Wuerzburg,1800.0,Culture,49.797001,9.9490004,205
Yecla,1500.0,Culture,38.617001,-1.117,1
Yecla,1600.0,Culture,38.617001,-1.117,2
Yecla,1700.0,Culture,38.617001,-1.117,1
Yecla,1800.0,Culture,38.617001,-1.117,7
York,1500.0,Culture,53.956001,-1.0930001,3
York,1600.0,Culture,53.956001,-1.0930001,6
York,1700.0,Culture,53.956001,-1.0930001,23
York,1800.0,Culture,53.956001,-1.0930001,60
Zaandam,1400.0,Culture,52.450001,4.8330002,1
Zaandam,1500.0,Culture,52.450001,4.8330002,2
Zaandam,1600.0,Culture,52.450001,4.8330002,3
Zaandam,1700.0,Culture,52.450001,4.8330002,1
Zaandam,1800.0,Culture,52.450001,4.8330002,15
Zagreb,1400.0,Culture,45.799999,16.0,1
Zagreb,1500.0,Culture,45.799999,16.0,1
Zagreb,1600.0,Culture,45.799999,16.0,1
Zagreb,1700.0,Culture,45.799999,16.0,3
Zagreb,1800.0,Culture,45.799999,16.0,81
"Zakynthos (Zacynthus, Zante)",1600.0,Culture,37.869999,20.73,1
"Zakynthos (Zacynthus, Zante)",1700.0,Culture,37.869999,20.73,7
"Zakynthos (Zacynthus, Zante)",1800.0,Culture,37.869999,20.73,19
Zamora,1200.0,Culture,41.5,-5.75,1
Zamora,1500.0,Culture,41.5,-5.75,4
Zamora,1600.0,Culture,41.5,-5.75,4
Zamora,1700.0,Culture,41.5,-5.75,4
Zamora,1800.0,Culture,41.5,-5.75,6
"Zaragoza (Sarakusta, Saragossa)",1400.0,Culture,41.632999,-0.88300002,2
"Zaragoza (Sarakusta, Saragossa)",1500.0,Culture,41.632999,-0.88300002,9
"Zaragoza (Sarakusta, Saragossa)",1600.0,Culture,41.632999,-0.88300002,12
"Zaragoza (Sarakusta, Saragossa)",1700.0,Culture,41.632999,-0.88300002,24
"Zaragoza (Sarakusta, Saragossa)",1800.0,Culture,41.632999,-0.88300002,102
Zielona Gora (Gruenberg),1400.0,Culture,51.932999,15.5,1
Zielona Gora (Gruenberg),1500.0,Culture,51.932999,15.5,3
Zielona Gora (Gruenberg),1600.0,Culture,51.932999,15.5,8
Zielona Gora (Gruenberg),1700.0,Culture,51.932999,15.5,18
Zielona Gora (Gruenberg),1800.0,Culture,51.932999,15.5,76
Zuerich,1200.0,Culture,47.367001,8.5500002,4
Zuerich,1400.0,Culture,47.367001,8.5500002,12
Zuerich,1500.0,Culture,47.367001,8.5500002,21
Zuerich,1600.0,Culture,47.367001,8.5500002,26
Zuerich,1700.0,Culture,47.367001,8.5500002,119
Zuerich,1800.0,Culture,47.367001,8.5500002,508
Zwolle,1500.0,Culture,52.5,6.0830002,1
Zwolle,1600.0,Culture,52.5,6.0830002,15
Zwolle,1700.0,Culture,52.5,6.0830002,1
Zwolle,1800.0,Culture,52.5,6.0830002,13
al-Mahalla al-Kubra (al-Mahallah al-Kubra),1500.0,Culture,30.966999,31.167,1
al-Mahalla al-Kubra (al-Mahallah al-Kubra),1800.0,Culture,30.966999,31.167,2
birmingham,1300.0,Culture,52.485001,-1.86,1
birmingham,1500.0,Culture,52.485001,-1.86,1
birmingham,1700.0,Culture,52.485001,-1.86,33
birmingham,1800.0,Culture,52.485001,-1.86,133
lorient,1500.0,Culture,47.75,-3.3699999,1
lorient,1600.0,Culture,47.75,-3.3699999,1
lorient,1700.0,Culture,47.75,-3.3699999,8
lorient,1800.0,Culture,47.75,-3.3699999,67
middelburg,1200.0,Culture,51.5,3.6170001,1
middelburg,1500.0,Culture,51.5,3.6170001,15
middelburg,1600.0,Culture,51.5,3.6170001,21
middelburg,1700.0,Culture,51.5,3.6170001,9
middelburg,1800.0,Culture,51.5,3.6170001,23
montilla,1500.0,Culture,37.583,-4.6329999,2
montilla,1600.0,Culture,37.583,-4.6329999,1
montilla,1800.0,Culture,37.583,-4.6329999,3
s Gravenhage,1400.0,Culture,52.083,4.3000002,1
s Gravenhage,1500.0,Culture,52.083,4.3000002,12
s Gravenhage,1600.0,Culture,52.083,4.3000002,77
s Gravenhage,1700.0,Culture,52.083,4.3000002,32
s Gravenhage,1800.0,Culture,52.083,4.3000002,102
s Hertogenbosch,1400.0,Culture,51.700001,5.3169999,3
s Hertogenbosch,1500.0,Culture,51.700001,5.3169999,18
s Hertogenbosch,1600.0,Culture,51.700001,5.3169999,13
s Hertogenbosch,1700.0,Culture,51.700001,5.3169999,8
s Hertogenbosch,1800.0,Culture,51.700001,5.3169999,31
